Adress,Område,Region,Datum,Slutpris,Begärt pris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Elevator,Byggår,Avgift/månad,Driftskostnad
"Tjustgatan 4, vån 5",Södermalm,Stockholms kommun,2022-06-01,3230000,2995000,Lägenhet,Bostadsrätt,2 ,32 ,True,,,1937,2791,
"Vickergatan 15, 3 tr",Södermalm Katarina,Stockholms kommun,2022-06-01,3100000,2950000,Lägenhet,Bostadsrätt,2 ,"35,5 ",False,3 av 3,False,1930,2038,2400
Verkstadsgatan 5,Södermalm,Stockholms kommun,2022-06-01,4550000,3950000,Lägenhet,Bostadsrätt,2 ,38 ,True,5 av 6,True,1929,2076,5800
Renstiernas gata 27,Södermalm  - Sofia,Stockholms kommun,2022-06-01,4000000,3590000,Lägenhet,Bostadsrätt,2 ,39 ,True,3 av 7,True,1959,,
"Heleneborgsgatan 7 C, 3 tr",Hornstull,Stockholms kommun,2022-05-31,4200000,3950000,Lägenhet,Andel i bostadsförening,2 ,37 ,True,3 av 5,True,1917,1818,4300
Ringvägen 155C (Gårdshus!),Södermalm,Stockholms kommun,2022-05-31,5700000,4795000,Lägenhet,Bostadsrätt,2 ,52 ,True,4 av 4,True,1927,2664,1800
Bergsunds strand 36,Hornstull,Södermalm,2022-05-31,4500000,3850000,Lägenhet,Bostadsrätt,2 ,41 ,True,3,True,1971,1997,
Ringvägen 54,Södermalm - Skanstull,Stockholms kommun,2022-05-31,4500000,4500000,Lägenhet,Bostadsrätt,2 ,53 ,True,1 av 7,True,1949,2322,5400
Maria Prästgårdsgata 1A,Stockholm,Stockholms kommun,2022-05-31,8550000,8800000,Lägenhet,Bostadsrätt,2 ,80 ,False,4 av 6,True,1925,3712,7800
"Rosenlundsgatan 24, 1 tr",Södermalm,Stockholms kommun,2022-05-31,4170000,3495000,Lägenhet,Bostadsrätt,2 ,39 ,True,1,False,,2137,5000
Tjärhovsgatan 19,Södermalm,Stockholms kommun,2022-05-30,5450000,5195000,Lägenhet,Andel i bostadsförening,2 ,53 ,False,,,1910,1090,7688
"Ringvägen 153B, 1 tr",Södermalm - SoFo,Stockholms kommun,2022-05-30,4400000,3995000,Lägenhet,Bostadsrätt,2 ,49 ,False,1 av 5,True,1927,2578,4400
Kocksgatan 40,Södermalm Katarina,Stockholms kommun,2022-05-30,3475000,3450000,Lägenhet,Bostadsrätt,2 ,37 ,True,1 av 7,True,1939,2296,
"Östgötagatan 48A, 5tr",Södermalm - Katarina Sofia,Stockholms kommun,2022-05-27,3500000,3495000,Lägenhet,Bostadsrätt,2 ,38 ,True,5,True,2011,1492,
"Tjurbergsgatan 36, 2tr",Katarina,Stockholms kommun,2022-05-27,4070000,3495000,Lägenhet,Bostadsrätt,2 ,38 ,True,2 av 5,False,1927,2171,6000
"Hornsgatan 49, 5 tr",Maria,Stockholms kommun,2022-05-26,5700000,4950000,Lägenhet,Bostadsrätt,2 ,55 ,,5 av 6,True,1906,2316,7460
Götgatan 44A,Södermalm - Mosebacke,Stockholms kommun,2022-05-26,6650000,5950000,Lägenhet,Bostadsrätt,2 ,64 ,False,,,,1795,8500
"Tantogatan 47, vån 12",Södermalm - Tanto,Stockholms kommun,2022-05-26,3700000,3795000,Lägenhet,Bostadsrätt,2 ,"42,5 ",,12,False,1962,2097,
Heleneborgsgatan 27,Södermalm,Stockholms kommun,2022-05-26,6500000,6350000,Lägenhet,Bostadsrätt,2 ,64 ,True,3 av 5,True,1913,3374,9900
"Fatburs Brunnsgata 16, 6 tr.",Södermalm,Stockholms kommun,2022-05-26,5500000,5500000,Lägenhet,Bostadsrätt,2 ,66 ,True,6 av 7,True,1990,3604,4500
Lundagatan 44B,Högalid,Stockholms kommun,2022-05-25,3820000,3350000,Lägenhet,Bostadsrätt,2 ,"36,5 ",,2 av 4,True,1930,1890,11508
"Lundagatan 40B, 4 tr",Södermalm,Stockholms kommun,2022-05-25,4200000,3750000,Lägenhet,Bostadsrätt,2 ,"41,5 ",False,4 av 4,True,1930,2104,10800
Östgötagatan 89,Södermalm,Stockholms kommun,2022-05-25,3300000,3300000,Lägenhet,Bostadsrätt,2 ,37 ,False,0,True,1930,1711,
Helgalunden 5,Södermalm,Stockholms kommun,2022-05-25,5500000,4795000,Lägenhet,Bostadsrätt,2 ,58 ,False,2 av 3,False,1922,4339,
"Kocksgatan 36, 4 tr",Södermalm - Nytorget,Stockholms kommun,2022-05-25,3560000,3175000,Lägenhet,Bostadsrätt,2 ,"30,4 ",True,4 av 6,True,1942,1863,7430
Bjurholmsplan 23,Södermalm - SoFo,Stockholms kommun,2022-05-25,3830000,3395000,Lägenhet,Bostadsrätt,2 ,34 ,True,6 av 6,True,,2374,
"Högbergsgatan 18/Roddargatan 8, 1 tr",Södermalm,Stockholms kommun,2022-05-25,4750000,4395000,Lägenhet,Bostadsrätt,2 ,49 ,,1,True,1974,1808,2700
Folkskolegatan 3,Hornstull,Stockholms kommun,2022-05-24,5700000,,Lägenhet,Bostadsrätt,2 ,55 ,True,4 av 6,True,1931,3027,7000
"Katarina Bangata 31 A, 4 tr ö.g.",Södermalm - SoFo,Stockholms kommun,2022-05-24,7625000,6495000,Lägenhet,Bostadsrätt,2 ,69 ,True,4 av 4,True,1914,2265,7113
"Tavastgatan 5, 1tr - Accepterat pris!",Södermalm,Stockholms kommun,2022-05-24,4700000,4700000,Lägenhet,Bostadsrätt,2 ,44 ,False,1,True,1939,2838,7800
"Klippgatan 21, 5 trp",Södermalm,Stockholms kommun,2022-05-24,5230000,4495000,Lägenhet,Bostadsrätt,2 ,50 ,False,5 av 5,True,1924,3468,7985
Krukmakargatan 26,Södermalm,Stockholms kommun,2022-05-24,5180000,4990000,Lägenhet,Bostadsrätt,2 ,53 ,,4 av 6,True,1964,2821,7092
Gotlandsgatan 60,Södermalm - SoFo,Stockholms kommun,2022-05-24,3730000,3295000,Lägenhet,Bostadsrätt,2 ,33 ,True,5 av 5,True,1935,1651,7440
"Slipgatan 14, 3tr, 2:a med balkong!",Södermalm,Stockholms kommun,2022-05-23,3600000,3600000,Lägenhet,Bostadsrätt,2 ,35 ,True,3 av 6,True,1938,2440,5000
Bergsunds Strand 9,Södermalm,Stockholms kommun,2022-05-23,6220000,5650000,Lägenhet,Bostadsrätt,2 ,51 ,True,5,True,1940,2614,
Högalidsgatan 25,Hornstull,Stockholms kommun,2022-05-22,5200000,4995000,Lägenhet,Bostadsrätt,2 ,62 ,,0,True,1930,3434,8018
"Vindragarvägen 2, 2 tr",Södermalm - Reimersholme,Stockholms kommun,2022-05-20,6290000,5995000,Lägenhet,Bostadsrätt,2 ,61 ,True,2,True,1945,3493,9432
Verkstadsgatan 5,Södermalm - Hornstull,Stockholms kommun,2022-05-20,4250000,3750000,Lägenhet,Bostadsrätt,2 ,40 ,True,1 av 6,True,1930,2185,
Ljusterögatan 5,Södermalm Sofia,Stockholms kommun,2022-05-20,4320000,4250000,Lägenhet,Bostadsrätt,2 ,51 ,False,3 av 5,True,1931,3176,5748
"Högalidsgatan 38D, 1tr",Södermalm,Stockholms kommun,2022-05-20,4000000,3295000,Lägenhet,Bostadsrätt,2 ,32 ,True,1 av 4,True,1913,1374,6000
"Katarina Bangata 47, 2 tr",Södermalm - Nytorget,Stockholms kommun,2022-05-20,4750000,4150000,Lägenhet,Bostadsrätt,2 ,46 ,False,2 av 5,True,1929,2613,5469
"Kocksgatan 29, 1 tr",Södermalm - SoFo,Stockholms kommun,2022-05-19,4850000,3795000,Lägenhet,Bostadsrätt,2 ,40 ,False,1 av 4,True,1930,2262,4400
Metargatan 9,Södermalm Sofia,Stockholms kommun,2022-05-19,3220000,2795000,Lägenhet,Bostadsrätt,2 ,31 ,False,4 av 4,True,1929,2067,5700
"Ploggatan 12, 3tr",Södermalm - Katarina Sofia,Stockholms kommun,2022-05-19,4840000,4495000,Lägenhet,Bostadsrätt,2 ,45 ,True,3,False,1910,2181,
"Ringvägen 79, 3tr",Södermalm - Katarina,Stockholms kommun,2022-05-19,4500000,3750000,Lägenhet,Bostadsrätt,2 ,"43,5 ",True,3,True,1935,1661,
Åsögatan 128,Södermalm - Sofo,Stockholms kommun,2022-05-19,6850000,5995000,Lägenhet,Bostadsrätt,2 ,56 ,True,4 av 5,True,1904,2782,5400
Nackagatan 25,Sofia,Stockholms kommun,2022-05-18,5150000,5350000,Lägenhet,Bostadsrätt,2 ,77 ,True,2,True,1999,4548,2300
Östgötagatan 32,Södermalm Katarina,Stockholms kommun,2022-05-18,6650000,6650000,Lägenhet,Bostadsrätt,2 ,67 ,False,3,True,1931,2372,
Högbergsgatan 66A,Södermalm - Mariatorget,Stockholms kommun,2022-05-18,5775000,5475000,Lägenhet,Bostadsrätt,2 ,52 ,True,2 av 3,False,1908,3019,6600
"Hornsgatan 29F, 2 tr. ö.g.",Södermalm - Mariatorget,Stockholms kommun,2022-05-18,7500000,7500000,Lägenhet,Bostadsrätt,2 ,68 ,True,2 av 3,False,1900,2920,8400
"Åsögatan 137, 1,5 tr",Södermalm,Stockholms kommun,2022-05-18,6800000,5995000,Lägenhet,Bostadsrätt,2 ,60 ,True,1 av 5,True,1897,2646,
"Ölandsgatan 48, 4 tr",Södermalm,Stockholms kommun,2022-05-18,6600000,5495000,Lägenhet,Bostadsrätt,2 ,53 ,True,4,True,,1966,5300
Högbergsgatan 76B,Södermalm - Mariatorget,Stockholms kommun,2022-05-17,4885000,4675000,Lägenhet,Bostadsrätt,2 ,52 ,True,2 av 5,True,1986,2061,5093
"Högalidsgatan 38D, Gårdshus",Södermalm Högalid,Stockholms kommun,2022-05-17,5630000,4495000,Lägenhet,Bostadsrätt,2 ,49 ,True,2 av 4,True,1913,1960,
"Ringvägen 86, vån 2",Södermalm,Stockholms kommun,2022-05-17,3825000,3395000,Lägenhet,Bostadsrätt,2 ,38 ,True,2 av 5,True,1936,1780,4320
Katarina västra kyrkogata 10,Södermalm,Stockholms kommun,2022-05-17,6400000,6650000,Lägenhet,Bostadsrätt,2 ,60 ,False,1,True,1856,3119,8717
Götgatan 128,Katarina,Stockholms kommun,2022-05-15,5400000,5295000,Lägenhet,Bostadsrätt,2 ,65 ,True,1 av 5,True,1982,2799,7000
"Sofiagatan 1, 4 tr",Katarina,Stockholms kommun,2022-05-14,6590000,5995000,Lägenhet,Bostadsrätt,2 ,58 ,True,4 av 6,True,1925 - 1926,2394,12136
Tobaksspinnargatan 10,Hornstull,Stockholms kommun,2022-05-14,3850000,,Lägenhet,Bostadsrätt,2 ,37 ,,0,True,1932,2053,
Duvnäsgatan 5B,Sofia,Stockholms kommun,2022-05-14,6750000,6750000,Lägenhet,Bostadsrätt,2 ,66 ,True,1,True,1906,2517,
Brännkyrkagatan 119,Högalid,Stockholms kommun,2022-05-13,3000000,2750000,Lägenhet,Bostadsrätt,2 ,33 ,,1,True,1945,2325,5979
Ekehjelmstorget 6,Södermalm Maria,Stockholms kommun,2022-05-13,4895500,5100000,Lägenhet,Bostadsrätt,2 ,59 ,True,3,True,,2104,
Södermannagatan 21,Södermalm - Katarina Sofia,Stockholms kommun,2022-05-13,4250000,3295000,Lägenhet,Bostadsrätt,2 ,35 ,True,2,True,1938,1696,
"Ringvägen 29, vån 6",Södermalm,Stockholms kommun,2022-05-12,5250000,4175000,Lägenhet,Bostadsrätt,2 ,52 ,True,6 av 6,True,1988,2722,5880
"Högalidsgatan 48B, 5 tr",Södermalm,Stockholms kommun,2022-05-12,6600000,5995000,Lägenhet,Bostadsrätt,2 ,59 ,True,5,True,1912,2976,6048
Åsögatan 127,Katarina,Stockholms kommun,2022-05-11,5400000,4595000,Lägenhet,Bostadsrätt,2 ,44 ,True,2,True,1900,2347,4550
"Rutger Fuchsgatan 4, 1 tr",Södermalm,Stockholms kommun,2022-05-11,4000000,3475000,Lägenhet,Bostadsrätt,2 ,36 ,True,1,False,1929,1758,
Hallandsgatan 34,Södermalm Katarina,Stockholms kommun,2022-05-11,6800000,5995000,Lägenhet,Bostadsrätt,2 ,69 ,True,2 av 4,True,1929,2875,
"Hallandsgatan 34, 3 tr",Södermalm - Helgalunden,Stockholms kommun,2022-05-11,7000000,6350000,Lägenhet,Bostadsrätt,2 ,69 ,True,3 av 4,True,1929,2875,2940
Erstagatan 20,Södermalm,Stockholms kommun,2022-05-11,5050000,4495000,Lägenhet,Bostadsrätt,2 ,52 ,,3 av 5,True,1929,1485,
Åsögatan 194,Södermalm - Sofia,Stockholms kommun,2022-05-11,5000000,4495000,Lägenhet,Bostadsrätt,2 ,"44,5 ",True,5 av 5,True,1930,2323,5600
Pokalvägen 6,Reimersholme,Stockholms kommun,2022-05-11,4300000,4300000,Lägenhet,Bostadsrätt,2 ,40 ,True,,,1944,2468,3500
"Renstiernas gata 23, 3 tr",Södermalm Sofia,Stockholms kommun,2022-05-10,5000000,3750000,Lägenhet,Bostadsrätt,2 ,40 ,True,3 av 5,True,1926,1139,
Nytorgsgatan 15A,Södermalm \ Sofia,Stockholms kommun,2022-05-10,3950000,3595000,Lägenhet,Bostadsrätt,2 ,38 ,False,1 av 5,True,1938,2138,9120
"Bondegatan 1 G, 2 tr",Södermalm - SoFo,Stockholms kommun,2022-05-10,7000000,5750000,Lägenhet,Bostadsrätt,2 ,61 ,True,2 av 3,False,1884,2362,6570
Lundagatan 50,Södermalm - Högalid,Stockholms kommun,2022-05-10,5050000,3995000,Lägenhet,Bostadsrätt,2 ,39 ,True,2 av 4,False,1932,1919,
Åsögatan 173,Katarina Sofia,Stockholms kommun,2022-05-10,4100000,3895000,Lägenhet,Bostadsrätt,2 ,43 ,,2,True,1929,2495,
"Fatburstrappan 18, 17 tr",Södermalm,Stockholms kommun,2022-05-10,5450000,4395000,Lägenhet,Bostadsrätt,2 ,41 ,,17,True,,3223,6000
Krukmakargatan 27,Högalid,Stockholms kommun,2022-05-08,4750000,4295000,Lägenhet,Bostadsrätt,2 ,49 ,,1 av 5,True,1930,2959,9700
Ölandsgatan 48,Katarina,Stockholms kommun,2022-05-07,5975000,,Lägenhet,Bostadsrätt,2 ,53 ,True,1 av 6,True,1912,2025,
"Repslagargatan 8, 4tr",Södermalm,Stockholms kommun,2022-05-06,6225000,5695000,Lägenhet,Bostadsrätt,2 ,65 ,True,4 av 5,True,1992,4483,
"Bergsundsgatan 15, 3 tr",Södermalm - Hornstull,Stockholms kommun,2022-05-06,4750000,4250000,Lägenhet,Bostadsrätt,2 ,49 ,,3,True,,2153,2900
Bergsundsgatan 15,Södermalm,Stockholms kommun,2022-05-06,4700000,4250000,Lägenhet,Bostadsrätt,2 ,48 ,,1 av 5,True,,2014,4200
"Fatburs Brunnsgata 29, 1 tr",Maria,Stockholms kommun,2022-05-05,4875000,4650000,Lägenhet,Bostadsrätt,2 ,"66,5 ",,1,True,1990 - 1991,4261,5004
Älvsborgsgatan 1,Södermalm,Stockholms kommun,2022-05-05,4410000,3795000,Lägenhet,Bostadsrätt,2 ,44 ,False,1,True,1934,2773,
"Högbergsgatan 50, 5 tr",Södermalm,Stockholms kommun,2022-05-05,4675000,4500000,Lägenhet,Bostadsrätt,2 ,45 ,True,5 av 6,True,1977,1209,6600
Högalidsgatan 50B,Södermalm,Stockholms kommun,2022-05-05,3550000,3495000,Lägenhet,Andel i bostadsförening,2 ,38 ,False,,,1925,1708,6168
"Heleneborgsgatan 19, 4 tr",Södermalm,Stockholms kommun,2022-05-05,4110000,3295000,Lägenhet,Bostadsrätt,2 ,41 ,False,4,True,1924,1838,
"Bondegatan 16D, 3 tr",Södermalm - Katarina Sofia,Stockholms kommun,2022-05-05,4470000,3895000,Lägenhet,Bostadsrätt,2 ,40 ,False,3,False,1906,1705,8568
"Katarina Bangata 64, 1/2 tr",Södermalm - Nytorget,Stockholms kommun,2022-05-05,5400000,5250000,Lägenhet,Bostadsrätt,2 ,60 ,False,0,True,1927,2979,4200
"Heleneborgsgatan 26, 5 tr",Södermalm/Högalid,Stockholms kommun,2022-05-05,6560000,5995000,Lägenhet,Bostadsrätt,2 ,68 ,,5 av 6,True,1925,2512,
"Siargatan 11, 4tr",Södermalm,Stockholms kommun,2022-05-05,5595000,5795000,Lägenhet,Bostadsrätt,2 ,62 ,True,4,True,1965,3316,4000
Fatbursgatan 31,Maria,Stockholms kommun,2022-05-04,3900000,3495000,Lägenhet,Bostadsrätt,2 ,39 ,,2 av 3,False,1901,2704,
"Wollmar Yxkullsgatan 15, gårdhuset",Maria,Stockholms kommun,2022-05-04,5070000,4495000,Lägenhet,Bostadsrätt,2 ,"45,5 ",,1 av 3,True,1884,1948,7903
"Tengdahlsgatan 35, möjlig 3:a!",Stockholm,Stockholms kommun,2022-05-04,5850000,5295000,Lägenhet,Bostadsrätt,2 ,62 ,,,,2003,3791,5748
"Åsögatan 196, 5tr",Södermalm,Stockholms kommun,2022-05-04,3920000,3250000,Lägenhet,Bostadsrätt,2 ,30 ,True,5 av 6,True,1931,2040,2360
Erstagatan 30,Södermalm - Sofia,Stockholms kommun,2022-05-04,4925000,4500000,Lägenhet,Bostadsrätt,2 ,53 ,,2 av 5,False,1899,2849,4800
"Ringvägen 141 A, Vån 5",Skanstull,Stockholms kommun,2022-05-04,5650000,5250000,Lägenhet,Bostadsrätt,2 ,51 ,True,5 av 5,True,1928,2873,
Södermannagatan 21,Södermalm Katarina,Stockholms kommun,2022-05-03,4225000,3295000,Lägenhet,Bostadsrätt,2 ,33 ,True,2 av 6,True,1938,1599,6696
Svartensgatan 12B,Södermalm,Stockholms kommun,2022-05-03,6150000,4750000,Lägenhet,Bostadsrätt,2 ,49 ,False,,,1915,1907,9028
Helgagatan 36G,Södermalm - Helgalunden,Stockholms kommun,2022-05-03,3500000,2995000,Lägenhet,Bostadsrätt,2 ,28 ,False,0,False,1926,1631,8000
"Heleneborgsgatan 46, 5tr",Södermalm,Stockholms kommun,2022-05-02,6420000,5250000,Lägenhet,Bostadsrätt,2 ,53 ,True,5 av 6,True,1925,1790,4200
Åsögatan 189,Södermalm \ Sofia,Stockholms kommun,2022-04-29,5000000,3995000,Lägenhet,Bostadsrätt,2 ,41 ,False,2 av 4,False,1910,2060,5880
"Folkungagatan 74A, 3tr. Gårdshuset",Södermalm - SoFo,Stockholms kommun,2022-04-29,5650000,4695000,Lägenhet,Bostadsrätt,2 ,47 ,True,3 av 3,False,1913,1968,6600
Kocksgatan 52,Södermalm,Stockholms kommun,2022-04-29,3500000,3195000,Lägenhet,Bostadsrätt,2 ,32 ,False,2,True,1945,1363,
Bastugatan 27,Södermalm,Stockholms kommun,2022-04-29,5175000,4495000,Lägenhet,Bostadsrätt,2 ,40 ,True,2 av 5,True,1931,1803,5400
Hallandsgatan 34,Södermalm Maria,Stockholms kommun,2022-04-29,6900000,5750000,Lägenhet,Bostadsrätt,2 ,66 ,True,1,True,1929,2784,5400
"Rosenlundsgatan 18, 5tr",Södermalm,Stockholms kommun,2022-04-29,4880000,4250000,Lägenhet,Bostadsrätt,2 ,45 ,,5 av 6,True,1931,2479,6500
"Södermannagatan 45, vind",Södermalm - Katarina,Stockholms kommun,2022-04-28,9100000,8450000,Lägenhet,Bostadsrätt,2 ,65 ,True,6 av 6,True,1909,3773,9430
"Bondegatan 75, 3 tr",Sofia,Stockholms kommun,2022-04-28,7000000,6750000,Lägenhet,Bostadsrätt,2 ,69 ,True,3,True,1906,2675,1686
"Marmorgatan 3, 3 tr",Södermalm - Högalid,Stockholms kommun,2022-04-28,4200000,3695000,Lägenhet,Bostadsrätt,2 ,53 ,True,3 av 3,False,1950,3685,6500
"Götgatan 90A, 5tr",Södermalm Katarina,Stockholms kommun,2022-04-28,4870000,3850000,Lägenhet,Bostadsrätt,2 ,41 ,True,5 av 5,True,1932,0,
Slipgatan 5,Södermalm,Stockholms kommun,2022-04-28,4100000,3695000,Lägenhet,Bostadsrätt,2 ,42 ,True,2 av 6,True,1939,2205,4320
Östgötagatan 87B,Katarina,Stockholms kommun,2022-04-28,5700000,4490000,Lägenhet,Bostadsrätt,2 ,51 ,False,2 av 5,True,1929,1856,8040
Ölandsgatan 49B,Södermalm - Skanstull,Stockholms kommun,2022-04-28,5875000,5450000,Lägenhet,Bostadsrätt,2 ,65 ,True,3 av 5,True,1929,2832,
Tideliusgatan 37 5tr.,Södermalm,Stockholms kommun,2022-04-28,6700000,5995000,Lägenhet,Bostadsrätt,2 ,64 ,True,5 av 5,True,1968,1741,7900
"Dalslandsgatan 3, 2tr",Södermalm - Katarina,Stockholms kommun,2022-04-28,5650000,4950000,Lägenhet,Bostadsrätt,2 ,57 ,,2,False,1931,3144,3900
"Varvsgatan 6, 4 tr",Hornstull,Stockholms kommun,2022-04-27,6700000,5795000,Lägenhet,Bostadsrätt,2 ,55 ,True,4 av 5,True,1912,2262,6600
Varvsgatan 6,Hornstull,Stockholms kommun,2022-04-27,6800000,6450000,Lägenhet,Bostadsrätt,2 ,66 ,,1,True,1912,2733,5710
Lundagatan 44A,Högalid,Stockholms kommun,2022-04-27,4250000,3350000,Lägenhet,Bostadsrätt,2 ,"36,5 ",,2,True,1930,1890,3800
Wollmar Yxkullsgatan 12,Maria,Stockholms kommun,2022-04-27,5350000,4650000,Lägenhet,Bostadsrätt,2 ,48 ,,,,1927,1617,
"Gotlandsgatan 66, 4tr",Södermalm - Katarina Sofia,Stockholms kommun,2022-04-27,5350000,4495000,Lägenhet,Bostadsrätt,2 ,49 ,False,4,True,1913,2348,
"Verkstadsgatan 9, 1 tr",Södermalm - Hornstull,Stockholms kommun,2022-04-27,6350000,5575000,Lägenhet,Bostadsrätt,2 ,62 ,True,1 av 6,True,1929,3011,3600
Östgötagatan 89,Södermalm / Skanstull,Stockholms kommun,2022-04-27,4100000,3695000,Lägenhet,Bostadsrätt,2 ,41 ,,2 av 6,True,,1891,7200
"Högalidsgatan 32C, 4/4 tr - gårdshus",Södermalm - Hornstull,Stockholms kommun,2022-04-27,5310000,3995000,Lägenhet,Bostadsrätt,2 ,39 ,True,4 av 4,False,1914,1519,4800
Högbergsgatan 67,Södermalm,Stockholms kommun,2022-04-27,4900000,4350000,Lägenhet,Bostadsrätt,2 ,42 ,False,,,1953,477,
Bergsunds strand 27,Södermalm - Hornstull,Stockholms kommun,2022-04-27,8400000,6750000,Lägenhet,Bostadsrätt,2 ,68 ,True,1 av 7,True,1930,3649,11280
"Fatburs kvarngata 23, 4tr",Södermalm,Stockholms kommun,2022-04-27,6275000,4995000,Lägenhet,Bostadsrätt,2 ,69 ,True,4 av 7,True,1991,4382,
Katarina Västra Kyrkogata 6B,Södermalm - Katarina,Stockholms kommun,2022-04-27,6850000,6450000,Lägenhet,Bostadsrätt,2 ,59 ,True,1 av 4,False,1914,2340,8640
Maria Prästgårdsgata 19A,Södermalm,Stockholms kommun,2022-04-27,6100000,5250000,Lägenhet,Bostadsrätt,2 ,49 ,True,5 av 5,True,1884,4098,6104
"Tobaksspinnargatan 10, 4 tr",Södermalm,Stockholms kommun,2022-04-27,4900000,4495000,Lägenhet,Bostadsrätt,2 ,49 ,,4 av 6,True,1932,2703,7100
"Kocksgatan 23, 4 tr",Södermalm - Nytorget,Stockholms kommun,2022-04-27,8675000,7895000,Lägenhet,Bostadsrätt,2 ,69 ,True,4 av 5,True,1910,2812,6900
Anders Reimers Väg 17,Reimersholme,Stockholms kommun,2022-04-26,5325000,5200000,Lägenhet,Bostadsrätt,2 ,48 ,True,2 av 7,True,1943,3218,9900
"Ölandsgatan 48, 5 tr",Katarina,Stockholms kommun,2022-04-26,6700000,5495000,Lägenhet,Bostadsrätt,2 ,53 ,True,5 av 6,True,1912,2025,
Allhelgonagatan 7,Katarina,Stockholms kommun,2022-04-26,7650000,6995000,Lägenhet,Bostadsrätt,2 ,76 ,True,3 av 3,True,1936,3360,
"Hallandsgatan 50A, 2tr",Södermalm,Stockholms kommun,2022-04-26,3900000,3195000,Lägenhet,Bostadsrätt,2 ,33 ,False,2 av 5,True,1927,1967,
Bergsundsgatan 4,Södermalm - Hornstull,Stockholms kommun,2022-04-26,5000000,4175000,Lägenhet,Bostadsrätt,2 ,47 ,True,2 av 7,True,1941,1653,
"Västgötagatan 21, VÅN3",Södermalm,Stockholms kommun,2022-04-26,5700000,4950000,Lägenhet,Bostadsrätt,2 ,50 ,True,3 av 8,True,2009,2141,4800
"Urvädersgränd 6C, Ö.G",Södermalm,Stockholms kommun,2022-04-25,6000000,,Lägenhet,Bostadsrätt,2 ,52 ,False,,,1906,1494,7400
"Erstagatan 30, 4 tr",Södermalm Sofia,Stockholms kommun,2022-04-24,5900000,4750000,Lägenhet,Bostadsrätt,2 ,53 ,False,4 av 5,True,1897,2849,4800
"Västgötagatan 18, 5tr",Södermalm,Stockholms kommun,2022-04-23,6000000,5500000,Lägenhet,Bostadsrätt,2 ,61 ,True,5 av 5,True,1967,2387,
"Kocksgatan 23, 1tr",Södermalm,Stockholms kommun,2022-04-23,7400000,6900000,Lägenhet,Bostadsrätt,2 ,69 ,,1,True,1910,2772,7200
"Bondegatan 8, 4 tr",Katarina,Stockholms kommun,2022-04-22,5930000,4695000,Lägenhet,Bostadsrätt,2 ,46 ,True,4 av 5,True,1905,2677,6700
Högbergsgatan 81 A,Södermalm - Mariatorget,Stockholms kommun,2022-04-22,5900000,4975000,Lägenhet,Bostadsrätt,2 ,50 ,False,1 av 3,False,1896,2997,11446
"Mariagränd 2, 3tr + vindsvåning",Södermalm,Stockholms kommun,2022-04-22,7450000,6495000,Lägenhet,Bostadsrätt,2 ,64 ,False,3 av 3,False,1726,2586,7364
Brännkyrkagatan 119,Södermalm Högalid,Stockholms kommun,2022-04-21,3810000,3350000,Lägenhet,Bostadsrätt,2 ,41 ,False,0,True,1945,3075,4764
Gotlandsgatan 67,Södermalm,Stockholms kommun,2022-04-21,4900000,,Lägenhet,Bostadsrätt,2 ,43 ,False,5 av 5,True,1926,2044,5880
"Folkungagatan 69, 2tr",Södermalm - SoFo,Stockholms kommun,2022-04-21,5350000,5350000,Lägenhet,Bostadsrätt,2 ,"55,5 ",True,2 av 6,True,1971,1694,5400
Lorensbergsgatan 3A,Södermalm Högalid,Stockholms kommun,2022-04-21,7040000,5950000,Lägenhet,Bostadsrätt,2 ,64 ,False,1 av 6,True,1927,2987,
Helgagatan 36H,Södermalm Katarina,Stockholms kommun,2022-04-21,4550000,3995000,Lägenhet,Bostadsrätt,2 ,43 ,False,2 av 5,False,1926,2413,7968
"Bergsunds Strand 34, 4 tr",Södermalm - Hornstull,Stockholms kommun,2022-04-20,4100000,3495000,Lägenhet,Bostadsrätt,2 ,41 ,False,4 av 5,True,1971,1997,3600
Dalslandsgatan 3,Katarina,Stockholms kommun,2022-04-19,4200000,3950000,Lägenhet,Bostadsrätt,2 ,43 ,,3 av 3,False,1931,2371,6765
Folkskolegatan 4,Södermalm - Hornstull,Stockholms kommun,2022-04-15,4200000,4200000,Lägenhet,Bostadsrätt,2 ,41 ,,,,,2040,2900
Renstiernas gata 30,Södermalm,Stockholms kommun,2022-04-15,5000000,3995000,Lägenhet,Bostadsrätt,2 ,40 ,True,2 av 5,True,1930,2150,6000
"Sågargatan 14, 1,5 tr",Södermalm,Stockholms kommun,2022-04-14,4400000,3450000,Lägenhet,Bostadsrätt,2 ,41 ,False,1,True,1929,2776,5400
"Fatburs kvarngata 5, vån 3",Stockholm – Södermalm,Stockholms kommun,2022-04-14,5150000,4995000,Lägenhet,Bostadsrätt,2 ,"67,5 ",True,3 av 6,True,1990,4888,3600
Fatburstrappan 18,Södermalm,Stockholms kommun,2022-04-14,4775000,4395000,Lägenhet,Bostadsrätt,2 ,47 ,,5 av 25,True,,3460,
Krukmakargatan 5,Mariatorget,Stockholms kommun,2022-04-13,5100000,5100000,Lägenhet,Bostadsrätt,2 ,"44,5 ",,2,True,1916,1680,
